Loyalty#,Customer Name,TotalLifetimeValue,alert
342843.0,Florentina Papania,2912.89,no
342847.0,Prudence Otwell,3649.66,no
342851.0,Rhoda Leonaggeo,26462.76,no
342886.0,Elisa Brah,5251.15,no
342908.0,Roderick Hokenson,8139.53,no
342917.0,Willis Delger,8501.65,no
342918.0,Christal Flechsig,4892.44,no
342929.0,Willetta Fenimore,4145.71,no
342945.0,Daniele Gombos,20453.28,no
342950.0,Jamaal Lattus,3245.48,no
342955.0,Orval Duntley,3155.91,no
342958.0,Codi Vaught,5218.97,no
342980.0,Armand Steinkamp,19480.5,no
342990.0,Marilee Aguiar,5008.88,no
343001.0,Bunny Faes,10621.72,no
343004.0,Maryland Stachowiak,9384.2,no
343011.0,Magdalen Hounchell,26584.44,no
343040.0,Cicely Shindel,4598.24,no
343051.0,Marlen Florek,8730.42,no
343054.0,Carlton Bending,14435.67,no
343078.0,Stevie Earvin,16229.65,no
343093.0,Sheila Onusko,12472.12,no
343096.0,Roma Watling,2701.49,no
343103.0,Billie Olinghouse,5053.46,no
343120.0,Lela Doty,16683.86,no
343139.0,Fidela Rones,41745.01,no
343140.0,Clay Mize,3233.26,no
343148.0,Cathryn Antignani,151704.78,yes
343155.0,Juliann Giunta,29633.9,no
343184.0,Roslyn Houten,6006.21,no
343194.0,Jewell Wiederstein,5186.36,no
343218.0,Clarence Silveri,42961.64,no
343221.0,Tracee Zavalza,2359.42,no
343226.0,Bobby Mccarte,9787.81,no
343237.0,Marcelo Mcroy,26134.91,no
343247.0,Jennifer Dysinger,3351.57,no
343248.0,Joseph Wussow,4929.55,no
343293.0,Daryl Askam,2683.49,no
343305.0,Calista Dahlman,50327.43000000001,yes
343315.0,Pok Tomkowicz,3317.9,no
343318.0,Candice Marionneaux,2710.12,no
343333.0,Alia Trueluck,2449.13,no
343338.0,Rozanne Schlepp,15978.91,no
343341.0,Machelle Mundwiller,2790.46,no
343360.0,Cole Siddiqui,2771.05,no
343377.0,Winifred Knipp,4920.49,no
343383.0,Otha Tindle,11383.43,no
343395.0,Rey Noorda,5534.57,no
343418.0,Rachell Harms,18196.64,no
343425.0,Dierdre Epperheimer,19471.89,no
343431.0,Jammie Sturdivant,7325.92,no
343547.0,Antonetta Pass,5493.8,no
343581.0,Ernie Glickman,4488.13,no
343588.0,Orlando Schriver,4956.25,no
343605.0,Sherril Leitten,6846.15,no
343616.0,Peter Declerk,8485.39,no
343630.0,Caitlin Bealmear,5907.91,no
343666.0,Edra Samford,20286.239999999998,no
343675.0,Maurita Shantz,12827.43,no
343706.0,Loriann Stallcup,5780.18,no
343717.0,Rachel Sarjent,4550.86,no
343730.0,Archie Shreiner,7587.34,no
343746.0,Prince Misrahi,8954.43,no
343774.0,Isabelle Nalbone,4236.47,no
343803.0,Jeffrey Siltman,13634.86,no
343804.0,Hye Kring,5995.41,no
343852.0,Kenna Raethke,4037.55,no
343879.0,Milda Gronstal,5029.18,no
343884.0,Andrew Kate,25030.36,no
343906.0,Helga Mildon,10587.44,no
343927.0,Lurlene Ruotolo,11789.82,no
343931.0,Ivy Gerdes,8540.06,no
343933.0,Loyce Pullan,10094.96,no
343961.0,Rae Hermon,6872.26,no
343978.0,Burt Idiart,5375.84,no
343986.0,Elise Cardoni,8382.48,no
343993.0,Alleen Bovie,10532.84,no
343994.0,Rhona Power,5479.56,no
344009.0,Omer Biernacki,8234.94,no
344039.0,Leandro Okon,13448.81,no
344052.0,Lilly Neives,2638.14,no
344088.0,Angeline Cosley,16004.62,no
344093.0,Carey Bollaert,7505.77,no
344098.0,Bebe Linan,2480.05,no
344121.0,Man Whitenack,11040.96,no
344124.0,Tona Ratley,16887.8,no
344146.0,Nakesha Diana,2927.73,no
344154.0,Wendolyn Serapio,6426.870000000001,no
344158.0,Melita Portolese,25932.83,no
344167.0,Vickie Stambaugh,4744.97,no
344180.0,Katerine Miesner,4502.67,no
344199.0,Brock Phillipson,4563.87,no
344232.0,Santos Zhao,51426.25,yes
344246.0,Eliz Dewyse,5366.78,no
344260.0,Karyl Frickel,5263.76,no
344261.0,Loriann Commer,10452.58,no
344269.0,Lala Landen,5714.25,no
344272.0,Verlene Mcchristion,61536.850000000006,yes
344279.0,Joycelyn Doell,7528.09,no
344292.0,Terrie Marze,2674.08,no
344294.0,Solomon Ashkettle,5686.74,no
344332.0,Latanya Vassure,27789.69,no
344335.0,Myrna Cassaday,5239.89,no
344340.0,Alphonse Bowlin,64900.78,yes
344343.0,Madeleine Carse,11039.32,no
344365.0,Karine Mrazek,12989.82,no
344372.0,Keith Talluto,11923.75,no
344385.0,Yi Stevison,2649.21,no
344413.0,Era Garbacz,32531.18,no
344437.0,Celinda Battin,5770.0,no
344461.0,Carrie Erkkila,10963.96,no
344464.0,Brent Herschelman,30050.38,no
344470.0,Mei Aseltine,16005.51,no
344471.0,Veronique Gelb,24780.96,no
344474.0,Yvone Kopelman,89920.26,yes
344483.0,Terrie Kranock,12495.74,no
344489.0,Rudolph Zitzmann,5879.18,no
344507.0,Antonietta Gorham,2570.24,no
344510.0,Miriam Woodworth,5421.54,no
344527.0,Anglea Lands,93807.81,yes
344543.0,Augustine Crass,3802.99,no
344554.0,Marilu Schiltz,7019.18,no
344557.0,Alona Spellman,2482.39,no
344570.0,Jutta Bocchicchio,12072.11,no
344573.0,Norah Gemme,9880.39,no
344579.0,Hollie Semprini,8175.02,no
344580.0,Adelina Spirer,4538.85,no
344602.0,Mark Hyndman,2369.37,no
344614.0,Sherley Bontempo,15413.92,no
344627.0,Warner Winek,5406.94,no
344629.0,Jeana Alejandre,7219.6,no
344669.0,Cameron Blevins,3331.45,no
344671.0,Milda Dolney,10932.21,no
344678.0,Majorie Sideman,15002.6,no
344749.0,Melanie Heal,5382.75,no
344768.0,Ellyn Wearly,2903.02,no
344786.0,Shella Weinzinger,3436.13,no
344797.0,Rubin Oats,8178.24,no
344811.0,Sana Royalty,14239.06,no
344827.0,Twana Lando,6875.61,no
344830.0,Delbert Titmus,7596.14,no
344848.0,Dean Slimak,47213.34,no
344878.0,Quinn Misenti,2430.51,no
344897.0,Moriah Toste,5460.62,no
344898.0,Taneka Luelf,8714.92,no
344899.0,Min Devaughan,23575.23,no
344902.0,Leigh Silverness,3233.26,no
344934.0,Bertram Rulon,6462.22,no
344946.0,Ermelinda Mirafuentes,15994.01,no
344990.0,Shon Birdsey,3265.16,no
344992.0,Neva Trieger,9764.95,no
344998.0,Augustus Dhillon,3420.45,no
345014.0,Pearle Hoang,5009.6,no
345045.0,Jacquiline Whish,2735.47,no
345069.0,Shizuko Buchwald,3409.68,no
345090.0,Bernardine Kewanwytewa,29207.42,no
345095.0,Rebeca Centeno,8728.46,no
345099.0,Hailey Ferster,14038.36,no
345111.0,Herta Mcmanamon,7896.71,no
345127.0,Sabrina Kaczorowski,2404.63,no
345135.0,Chae Aschim,3873.65,no
345151.0,Gudrun Meras,9122.93,no
345158.0,Robena Dwane,7535.43,no
345161.0,Luke Brosky,5608.82,no
345164.0,Thaddeus Meinhart,10402.5,no
345177.0,Horacio Trainer,34995.04,no
345179.0,Lesli Streva,6265.34,no
345183.0,Elva Wootan,2637.94,no
345202.0,Ashley Tortorice,18180.54,no
345226.0,Nydia Kam,25464.82,no
345234.0,Milda Prairie,23376.21,no
345238.0,Michale Giannattasio,8408.32,no
345244.0,Senaida Griffo,7756.44,no
345285.0,Kym Dandoy,30286.69,no
345304.0,Keshia Muschett,4876.47,no
345309.0,Bernadette Goffney,6466.52,no
345319.0,Albina Ferone,4219.02,no
345403.0,Shalon Passerino,5503.44,no
345408.0,Hilde Faulstick,5205.26,no
345464.0,Johnny Mcgill,8827.74,no
345497.0,Jacqulyn Delcamp,5193.77,no
345518.0,Collin Morland,24009.08,no
345533.0,Rosalba Farrah,31920.77,no
345572.0,Reda Janas,14718.12,no
345597.0,Leigh Okins,2470.44,no
345606.0,Myesha Kling,2820.74,no
345608.0,Jovan Hostert,5090.78,no
345615.0,Margert Loder,4655.39,no
345643.0,Willow Byrd,6098.46,no
345654.0,Altagracia Felix,14019.98,no
345657.0,Olive Molinas,5581.76,no
345677.0,Soraya Toop,3792.83,no
345682.0,Brendan Steadham,15834.24,no
345688.0,Ladawn Lebel,6172.91,no
345699.0,Ehtel Lorz,9259.72,no
345714.0,Jolie Crock,10018.66,no
345719.0,Carita Dienhart,14641.52,no
345743.0,Estella Benne,2574.02,no
345765.0,Sean Fostervold,125235.03,yes
345790.0,Salvatore Gussman,12759.28,no
345792.0,Amalia Colly,5734.6,no
345794.0,Hester Shouse,19896.42,no
345802.0,Bettyann Sarkin,4484.25,no
345811.0,Randell Masoner,4652.6,no
345829.0,Nola Bauce,54841.62,yes
345839.0,Efrain Swilley,9333.08,no
345840.0,Agnes Dresser,20581.77,no
345841.0,Claud Imholte,5029.67,no
345866.0,Kaci Nordlie,4582.16,no
345867.0,Tommye Brightful,2477.71,no
345869.0,Francis Laigo,13118.74,no
345890.0,Bea Garden,5926.73,no
345908.0,Almeta Brossman,11305.44,no
345911.0,Clarence Hutyra,4496.9,no
345931.0,Melissa Fearn,7291.6,no
345952.0,Stacey Crittenden,2195.91,no
345959.0,Willian Petrunger,7507.46,no
345978.0,Herminia Ristaino,5213.37,no
345980.0,Janiece Provins,30748.36,no
345982.0,Tommie Ramadanovic,12227.74,no
346003.0,Daisey Lacock,11849.34,no
346006.0,Walker Knous,5515.25,no
346020.0,Althea Basini,6540.2,no
346035.0,Mirian Hornbuckle,3188.53,no
346040.0,Tawanna Agosto,21354.5,no
346041.0,Lulu Lansing,2971.92,no
346044.0,Youlanda Descombes,13593.68,no
346062.0,Monica Shambrook,30745.96,no
346065.0,Laurene Dulemba,5970.82,no
346082.0,Iliana Sugarman,7482.85,no
346089.0,Deneen Minton,3402.78,no
346090.0,Ana Addair,10698.75,no
346103.0,Jacquelynn Recio,4633.34,no
346117.0,Benito Bilder,5332.46,no
346120.0,Tracee Gisi,31282.52,no
346127.0,Trisha Fitts,21923.12,no
346163.0,Milan Kilton,3126.27,no
346175.0,Zella Rivello,17124.06,no
346181.0,Hermelinda Hepburn,12168.74,no
346195.0,Antonetta Doucett,14817.68,no
346205.0,Adriane Raef,5508.92,no
346225.0,Jenette Finley,4072.85,no
346238.0,Shelby Fraher,3226.85,no
346259.0,Sherrill Toelke,14785.199999999999,no
346263.0,Erma Alonzo,11131.57,no
346274.0,Leland Niedbala,11847.04,no
346295.0,Exie Vandemark,12282.84,no
346340.0,Deana Chubb,5028.74,no
346345.0,Jackqueline Hija,6393.87,no
346346.0,Sang Samain,2636.98,no
346352.0,Galen Kennerly,12036.62,no
346353.0,Yuk Ankenman,24646.17,no
346384.0,Joleen Wickersheim,5528.66,no
346390.0,Neida Saulpaugh,8024.1900000000005,no
346456.0,Cherri Finlay,26471.08,no
346467.0,Kathern Hodnett,5772.9,no
346486.0,Alejandro Serianni,6246.16,no
346487.0,Zoe Hillerud,6705.88,no
346499.0,Willetta Capel,9816.53,no
346517.0,Brianne Takahashi,9312.59,no
346522.0,Filomena Duman,9708.5,no
346529.0,William Truner,6297.0,no
346532.0,Annetta Pociengel,21615.06,no
346538.0,Alonso Rollie,9743.35,no
346554.0,Ailene Kubie,3808.12,no
346557.0,Lissette Navor,9309.9,no
346560.0,Abigail Terrill,22837.14,no
346590.0,Evelia Fazenbaker,2613.02,no
346598.0,Debrah Bledsoe,5320.08,no
346614.0,Mitchel Cogill,3673.53,no
346626.0,Candi Renzi,3308.0,no
346631.0,Thanh Braddy,2424.69,no
346633.0,Nolan Mclaen,5504.14,no
346670.0,Kara Mattiello,5424.26,no
346678.0,Kathey Radune,5383.14,no
346683.0,Kitty Rosamond,2550.66,no
346690.0,Shenika Ormiston,17362.1,no
346704.0,Felecia Gailey,2913.48,no
346706.0,Shenika Antaya,15023.32,no
346717.0,Louie Galuski,2498.96,no
346718.0,Celia Crawshaw,2772.5,no
346722.0,Tonette Kohls,41787.9,no
346735.0,Willa Chinni,16168.5,no
346738.0,Ferdinand Bechel,8161.17,no
346757.0,Gertrude Mccague,7930.6,no
346766.0,Elliot Monasterio,27542.37,no
346809.0,Kurt Couvertier,4860.62,no
346828.0,Ashli Bruker,5628.88,no
346862.0,Kina Longmire,12148.94,no
346869.0,Natalia Fischetti,3592.0,no
346875.0,Eusebia Lantzy,9863.0,no
346876.0,Arlie Mohar,5757.44,no
346889.0,Vito Cafaro,2764.02,no
346925.0,Lavona Earlywine,5264.36,no
346948.0,Emilio Szewc,10215.78,no
346991.0,Shawanda Lenzen,9210.08,no
347001.0,Rex Hagemeyer,9581.28,no
347009.0,Lucilla Galyan,19567.26,no
347013.0,Sumiko Koenigsman,12893.42,no
347028.0,Alexis Sindlinger,8678.51,no
347045.0,Willena Zwanzig,8531.4,no
347059.0,Huey Richards,5519.08,no
347099.0,Earlie Boen,7575.65,no
347115.0,Therese Faurot,3842.79,no
347123.0,Jone Yahl,5409.96,no
347129.0,Virgil Avery,2298.38,no
347135.0,Delila Womble,2520.3,no
347142.0,Perry Lowin,23744.46,no
347144.0,Christy Strecker,19776.57,no
347150.0,Deeanna Burgoa,5453.71,no
347168.0,My Vanscoy,10838.92,no
347174.0,Bea Steedman,2974.31,no
347201.0,Toccara Zhanel,2829.31,no
347212.0,Terra Jana,2937.17,no
347217.0,Euna Ewell,11770.68,no
347221.0,Ronnie Moriarty,9669.42,no
347223.0,Darla Wert,15362.35,no
347227.0,Destiny Rado,4772.4,no
347231.0,Britt Rothenbach,13080.79,no
347233.0,Noel Gottlob,7761.27,no
347236.0,Valene Cafferky,15251.58,no
347253.0,Laree Ast,7463.1900000000005,no
347260.0,Setsuko Jakiela,22103.51,no
347276.0,Precious Oneill,3508.57,no
347277.0,Doria Massaglia,7840.17,no
347310.0,Arnette Poffenroth,13654.36,no
347321.0,Sherika Faley,7832.57,no
347380.0,Cherilyn Letourneau,32710.62,no
347388.0,Doretha Gadbois,3886.65,no
347415.0,Belkis Fini,13333.39,no
347423.0,Cari Elsa,8625.84,no
347431.0,Layne Madonna,4932.92,no
347466.0,Jackeline Askegren,6854.3,no
347469.0,Keisha Przekop,32946.34,no
347488.0,Adeline Garvin,4983.46,no
347497.0,Magali Hazlitt,5326.5,no
347512.0,Gus Rodges,10656.88,no
347513.0,Tena Turybury,4688.46,no
347515.0,Cathleen Notari,5451.8,no
347555.0,Kathie Vallot,3267.71,no
347557.0,Belle Pokswinski,4774.75,no
347566.0,Mariette Gloria,7477.18,no
347567.0,Bennie Laflin,15897.14,no
347629.0,Maris Virrueta,6912.04,no
347634.0,Kent Breshears,8709.72,no
347667.0,Lanita Lewczyk,13110.72,no
347694.0,Kyra Dellenbaugh,12350.06,no
347698.0,Bennett Sensenbrenner,2822.73,no
347704.0,Tish Morrish,2810.96,no
347718.0,Pamella Elkington,16085.6,no
347721.0,Anamaria Purnell,15948.78,no
347733.0,Cuc Arnaudet,2141.75,no
347756.0,Mariko Cleavenger,25805.27,no
347758.0,Frank Dolney,2697.33,no
347784.0,Jutta Brojakowski,90698.67,yes
347850.0,Kerry Knauss,3055.7,no
347854.0,Shari Tong,7283.93,no
347861.0,Saundra Linden,4735.18,no
347882.0,Wynona Ruscher,23581.0,no
347889.0,Kimber Truluck,5290.13,no
347903.0,Marx Ambrosone,2252.42,no
347912.0,Nia Mellor,4566.12,no
347914.0,Linn Cherenfant,23536.75,no
347925.0,Jefferson Cords,12132.24,no
347928.0,Mohammad Vincenzo,4996.7,no
347932.0,Brice Chiarito,4425.75,no
347937.0,Chantel Gabe,5283.36,no
347946.0,Dawn Lark,2712.92,no
347951.0,Yasuko Leonette,5463.91,no
347955.0,Arlie Cuda,10907.42,no
347982.0,Lianne Tran,5577.54,no
347987.0,Roni Kleppe,8742.06,no
347997.0,Tashina Bridwell,17154.6,no
348015.0,Kattie Ree,22563.62,no
348046.0,Shaneka Cherebin,3520.7,no
348047.0,Yu Winborne,5517.0,no
348056.0,Eleanora Kalbaugh,10209.93,no
348065.0,Robbin Leva,3499.99,no
348073.0,Amado Sirin,15000.84,no
348079.0,Alica Leverentz,19150.829999999998,no
348085.0,Emiko Amweg,4017.06,no
348107.0,Elvie Dehombre,3837.45,no
348143.0,Tamesha Horeth,4950.25,no
348154.0,Hermelinda Adey,7861.8,no
348172.0,Angele Hallback,14965.7,no
348173.0,Tammi Braunbeck,13398.56,no
348202.0,Bridgette Bassil,5087.02,no
348203.0,Cara Blache,20379.3,no
348215.0,Marnie Plohr,2523.65,no
348222.0,Salome Wesch,2796.87,no
348238.0,Curtis Strode,9575.36,no
348245.0,Lisandra Cadet,2419.31,no
348250.0,Katherin Bonifay,12103.6,no
348278.0,Corene Borkoski,14401.32,no
348292.0,Nydia Fresquez,14178.1,no
348299.0,Evelyne Risper,20020.36,no
348337.0,Elanor Jerry,6570.97,no
348350.0,Kathy Musi,23594.68,no
348358.0,Earlene Sorey,52562.46,yes
348378.0,Shantell Mauson,8622.84,no
348388.0,Dierdre Arteaga,9599.95,no
348390.0,Florrie Spratley,2917.54,no
348395.0,Dave Parlet,6494.24,no
348400.0,Huey Guemmer,2551.23,no
348402.0,Otelia Smoley,13780.49,no
348417.0,Elane Kominski,4443.63,no
348419.0,Laverne Gire,4521.19,no
348441.0,Laurie Bottella,8106.0,no
348448.0,Dalila Ores,6047.03,no
348451.0,Franklin Petteway,8900.42,no
348463.0,Kylie Lemone,6272.86,no
348469.0,Harriette Milonas,10032.28,no
348471.0,Lovie Cygrymus,9191.67,no
348475.0,Catheryn Bendele,3211.07,no
348495.0,Deandra Furblur,3903.47,no
348516.0,Hollis Leandry,5666.87,no
348557.0,Verdie Lundeen,6722.7,no
348570.0,Iliana Turkowski,8997.04,no
348585.0,Shellie Bhullar,5548.03,no
348589.0,Emerald Sollars,5123.77,no
348600.0,Long Daudelin,50481.67,yes
348605.0,Neil Cartright,91774.83,yes
348612.0,Shela Giggie,10611.56,no
348614.0,Johnsie Mahall,11130.12,no
348628.0,Wei Reando,4583.1,no
348637.0,Nikia Staines,5235.57,no
348651.0,Valeri Detore,5639.94,no
348672.0,Hiroko Werma,3161.17,no
348678.0,Lucinda Cockayne,5241.14,no
348681.0,Charmain Carriger,35944.71,no
348682.0,Charlesetta Segovia,2827.33,no
348713.0,Milissa Nivens,51526.82,yes
348718.0,Else Pistilli,2413.89,no
348723.0,Jamal Shove,2753.31,no
348732.0,Tommy Gazzola,4770.55,no
348739.0,Shaun Maga,25766.24,no
348740.0,Tia Hobstetter,10441.38,no
348741.0,Lieselotte Sarti,5064.13,no
348751.0,Elissa Musitano,8012.12,no
348753.0,Samuel Burmeister,5390.92,no
348774.0,Carley Arthun,17535.26,no
348780.0,Katherin Wiren,5201.97,no
348781.0,Felicita Boike,9497.58,no
348796.0,Jacqui Rood,8013.61,no
348813.0,Corene Fine,5875.21,no
348824.0,Percy Herbison,5295.63,no
348831.0,Bryce Rosseel,8639.09,no
348835.0,Adam Dunnegan,25464.82,no
348841.0,Lynne Luhrs,14635.45,no
348866.0,Sandee Aaronson,2424.42,no
348883.0,Janetta Woolen,3095.71,no
348920.0,Tomoko Kot,4515.18,no
348947.0,Gene Hundt,5717.74,no
348960.0,Astrid Roshia,7031.66,no
348994.0,Valeri Baltz,25390.55,no
348999.0,Fredericka Crusan,6296.84,no
349001.0,Krissy Veltman,3436.13,no
349003.0,Elidia Durante,5716.18,no
349025.0,Felicia Higgens,4502.67,no
349045.0,Lise Strey,3343.88,no
349046.0,Armandina Valletta,5639.94,no
349054.0,Lawrence Sohm,6182.62,no
349079.0,Zack Little,22465.0,no
349083.0,Ladawn Spinney,10865.07,no
349100.0,Jayne Bintz,2461.8,no
349105.0,Bettie Thormahlen,6969.88,no
349108.0,Ali Schoolman,7507.46,no
349114.0,Beula Renova,8488.56,no
349115.0,Robby Baragan,2736.35,no
349132.0,Rachel Heintzelman,4914.88,no
349138.0,Karin Biedrzycki,5116.73,no
349153.0,Shaunna Woltjer,3402.39,no
349177.0,Donny Lampshire,5746.33,no
349202.0,Melia Lyford,13377.72,no
349220.0,Eliana Kuzniar,7408.17,no
349222.0,Dorthey Banis,24660.49,no
349276.0,Gwendolyn Foglia,4544.9,no
349278.0,Ila Peretz,7455.36,no
349310.0,Georgeann Glynn,5821.68,no
349323.0,Juliana Bachert,22855.61,no
349341.0,Mireille Missler,10110.78,no
349342.0,Esta Yager,10543.96,no
349343.0,Christi Hele,4928.65,no
349363.0,Nyla Vanhampler,41103.24,no
349384.0,Codi Salamacha,19323.24,no
349431.0,Yoko Aragones,25771.58,no
349435.0,Tula Curey,9168.28,no
349444.0,Thea Treptow,14635.45,no
349447.0,Cassy Meacham,2864.09,no
349466.0,Effie Courchesne,42059.49,no
349470.0,Kanisha Turcio,9587.59,no
349478.0,Linsey Urion,11979.54,no
349490.0,Micki Gaertner,10083.49,no
349503.0,Liane Halen,7035.76,no
349508.0,Robt Centers,14376.55,no
349527.0,Tynisha Phan,4163.79,no
349539.0,Kenda Simcheck,5297.67,no
349577.0,Ricardo Grills,7381.62,no
349578.0,Janie Deyarmin,2738.0,no
349609.0,Theodora Baucum,27420.81,no
349611.0,Elfrieda Urioste,4128.39,no
349622.0,Juliet Fader,28136.699999999997,no
349630.0,Sherley Ficchi,10772.66,no
349638.0,Larissa Jurgensen,3707.28,no
349670.0,Robbie Gesamondo,5799.83,no
349695.0,Newton Meng,27931.89,no
349730.0,Adelaida Heavrin,6232.69,no
349760.0,Luis Lucks,5423.14,no
349767.0,Anna Berlacher,5382.76,no
349777.0,Rea Cresto,18321.24,no
349820.0,Erma Diangelis,10551.15,no
349838.0,Angelo Greaux,17429.84,no
349846.0,Louisa Vieira,8000.55,no
349861.0,Charolette Hassing,31450.5,no
349865.0,Lura Burright,29185.11,no
349867.0,Felix Drapeaux,3595.31,no
349873.0,Madie Larrier,2560.69,no
349884.0,Susannah Shulse,14585.38,no
349896.0,Ammie Cammarn,10484.92,no
349910.0,Arnita Beckstrom,11426.92,no
349913.0,Manuela Alstrom,4983.62,no
349918.0,Golden Laverne,7299.32,no
349919.0,Lavon Brecheisen,20465.7,no
349959.0,Carl Doker,8773.51,no
349990.0,Molly Jeminez,9822.92,no
349993.0,Jessie Boothroyd,7579.53,no
350001.0,Roger Vojna,4788.93,no
350023.0,Tuan Solanki,8935.27,no
350026.0,Gena Cruden,4605.04,no
350042.0,Stephany Thatch,6930.63,no
350045.0,Idella Exton,8482.46,no
350059.0,Vena Rabner,7076.65,no
350067.0,Berniece Pendergrass,12263.11,no
350082.0,Geralyn Mcardell,4031.1,no
350096.0,Buffy Engelking,9908.58,no
350118.0,Lahoma Norzagaray,11486.8,no
350123.0,Georgeanna Mcfeely,6540.2,no
350141.0,Rosalva Sondergaard,2494.87,no
350158.0,Alita Pietila,11988.84,no
350226.0,Salome Mast,3819.62,no
350238.0,Genoveva Famiano,2422.19,no
350257.0,Salena Eugley,17288.55,no
350269.0,Gerard Sadar,8609.16,no
350271.0,Armandina Demora,8311.14,no
350276.0,Reginia Schuessler,7286.79,no
350280.0,Erwin Barden,2802.62,no
350291.0,Aubrey Armendarez,12157.54,no
350343.0,Kenneth Eaton,18249.2,no
350352.0,Collin Siebel,2472.47,no
350357.0,Roy Younes,4221.31,no
350392.0,Luther Pelyo,10083.49,no
350451.0,Anisha Mayone,2787.42,no
350468.0,Jordan Atwell,31479.84,no
350486.0,Annamaria Purdue,65722.52,yes
350487.0,Pattie Madore,13379.81,no
350517.0,Fidela Husain,2638.14,no
350524.0,Ellena Doggette,4794.12,no
350531.0,Maryrose Harabedian,3092.63,no
350547.0,Carrol Kuehnel,15610.9,no
350558.0,Hilma Reade,22067.73,no
350565.0,Elba Richberg,17738.2,no
350587.0,Socorro Reihing,10972.07,no
350631.0,Lamonica Kumro,22325.83,no
350637.0,Wilda Bullis,9551.17,no
350647.0,Olympia Scarset,5874.82,no
350653.0,Merlyn Thackston,7249.8,no
350675.0,Lesli Grothen,14447.550000000001,no
350692.0,Burl Levien,18089.01,no
350699.0,Cathie Bonetti,7887.96,no
350712.0,Arlinda Kinch,5993.78,no
350722.0,Kimberley Thacher,2121.65,no
350748.0,Reva Lanman,4674.71,no
350781.0,Jacqulyn Thane,7992.78,no
350787.0,Johnna Gormly,6613.97,no
350813.0,Alec Cifelli,11317.69,no
350814.0,Latoria Swan,2693.76,no
350821.0,Iliana Adolphsen,2747.43,no
350838.0,Belia Cocks,8453.68,no
350848.0,Lowell Wenig,2781.59,no
350863.0,Thanh Verba,5181.62,no
350896.0,Valerie Chiulli,2712.92,no
350901.0,Jon Chastine,27122.86,no
350910.0,Bess Stambaugh,2693.61,no
350912.0,Corie Moochler,7341.86,no
350954.0,Mona Kahuhu,5173.49,no
350959.0,Dawne Mccory,8896.5,no
350969.0,Sara Marye,16657.800000000003,no
350977.0,Asia Lusignan,3569.86,no
350979.0,Shay Abdool,17223.07,no
350984.0,Felecia Grivetti,5271.02,no
351029.0,Cathleen Kirshman,5317.81,no
351047.0,Booker Pokswinski,25997.75,no
351061.0,Lynda Vagliardo,23847.5,no
351109.0,Annett Apuzzi,2511.94,no
351138.0,Orlando Bustard,2836.68,no
351145.0,Aurelia Escareno,19633.06,no
351148.0,Frank Landreneau,19160.99,no
351185.0,Marcell Hennighausen,8290.04,no
351192.0,Nicole Gatesman,76730.22,yes
351195.0,Emmanuel Haralson,2274.67,no
351221.0,Arnold Cillo,4582.9,no
351237.0,Virginia Dickhaut,8086.01,no
351238.0,Yaeko Ossowski,6176.7,no
351282.0,Rozella Gfroerer,2570.43,no
351292.0,Desmond Brockus,2582.41,no
351296.0,Ora Rogian,78730.6,yes
351298.0,Birdie Crother,4839.11,no
351367.0,John Arca,5079.83,no
351389.0,Winnifred Rudis,4436.81,no
351405.0,Yung Golen,8105.91,no
351421.0,Van Kacher,38508.03,no
351430.0,Denice Bastress,8658.86,no
351444.0,Sandy Laur,5280.64,no
351457.0,Winnifred Keblish,2568.84,no
351461.0,Fernanda Fulginiti,5640.73,no
351492.0,Malissa Thaman,7468.02,no
351500.0,So Rend,2572.45,no
351505.0,Shery Wolstenholme,2903.24,no
351513.0,Micaela Demos,5096.67,no
